EmployeeID,Name,Department,Location,Grade,MonthlySalary,OvertimeHours,OvertimePay,AbsenceDays,PerformanceRating,AttritionRiskScore,PromotionEligible,Month
EMP03122,Thomas Garcia,Engineering,New York,G3,9307.78,11,886.05,0,3.9,47,FALSE,Apr
EMP03123,Betty Sanchez,Sales,Singapore,G2,5140.99,9,400.41,2,2.8,40,FALSE,Jan
EMP03123,Betty Sanchez,Sales,Singapore,G2,5161.55,16,714.69,2,2.7,45,FALSE,Feb
EMP03123,Betty Sanchez,Sales,Singapore,G2,5187.26,22,987.59,2,2.7,48,FALSE,Mar
EMP03123,Betty Sanchez,Sales,Singapore,G2,5218.10,18,812.84,0,2.6,48,FALSE,Apr
EMP03124,Dorothy Anderson,Customer Success,Singapore,G5,16651.18,6,864.60,3,3.2,72,FALSE,Jan
EMP03124,Dorothy Anderson,Customer Success,Singapore,G5,16717.78,3,434.03,1,3.1,64,FALSE,Feb
EMP03124,Dorothy Anderson,Customer Success,Singapore,G5,16801.04,10,1453.96,0,3.1,64,FALSE,Mar
EMP03124,Dorothy Anderson,Customer Success,Singapore,G5,16900.95,1,146.26,2,2.9,70,FALSE,Apr
EMP03125,Christopher Davis,Finance,Remote,G3,9231.56,1,79.89,0,3.4,15,FALSE,Jan
EMP03125,Christopher Davis,Finance,Remote,G3,9268.49,9,721.89,1,3.5,16,FALSE,Feb
EMP03125,Christopher Davis,Finance,Remote,G3,9314.64,1,80.61,1,3.0,17,FALSE,Mar
EMP03125,Christopher Davis,Finance,Remote,G3,9370.03,7,567.62,0,2.9,19,FALSE,Apr
EMP03126,Noah Lopez,Operations,Remote,G3,9288.91,36,2893.91,1,4.9,40,TRUE,Jan
EMP03126,Noah Lopez,Operations,Remote,G3,9326.07,13,1049.20,2,5.0,33,TRUE,Feb
EMP03126,Noah Lopez,Operations,Remote,G3,9372.51,32,2595.51,3,4.8,40,TRUE,Mar
EMP03126,Noah Lopez,Operations,Remote,G3,9428.24,37,3018.91,2,4.8,38,TRUE,Apr
EMP03127,Aisha Baker,Operations,New York,G3,7631.13,16,1056.64,0,3.7,66,FALSE,Jan
EMP03127,Aisha Baker,Operations,New York,G3,7661.65,11,729.34,0,4.1,57,FALSE,Feb
EMP03127,Aisha Baker,Operations,New York,G3,7699.81,29,1932.39,1,3.8,70,FALSE,Mar
EMP03127,Aisha Baker,Operations,New York,G3,7745.60,9,603.27,1,4.0,58,FALSE,Apr
EMP03128,James Wilson,HR,Singapore,G1,3032.00,7,183.67,3,3.8,66,FALSE,Jan
EMP03128,James Wilson,HR,Singapore,G1,3044.13,2,52.69,2,3.6,67,FALSE,Feb
EMP03128,James Wilson,HR,Singapore,G1,3059.29,4,105.90,1,3.6,74,FALSE,Mar
EMP03128,James Wilson,HR,Singapore,G1,3077.48,8,213.06,4,3.7,67,FALSE,Apr
EMP03129,Hiroshi Robinson,Operations,London,G1,3045.37,28,737.93,4,2.7,72,FALSE,Jan
EMP03129,Hiroshi Robinson,Operations,London,G1,3057.55,21,555.66,4,3.1,64,FALSE,Feb
EMP03129,Hiroshi Robinson,Operations,London,G1,3072.78,51,1356.19,1,2.7,84,FALSE,Mar
EMP03129,Hiroshi Robinson,Operations,London,G1,3091.05,37,989.75,0,3.0,70,FALSE,Apr
EMP03130,Nia Torres,Operations,Singapore,G3,9559.00,7,579.07,1,3.2,2,FALSE,Jan
EMP03130,Nia Torres,Operations,Singapore,G3,9597.24,15,1245.82,1,3.5,18,FALSE,Feb
EMP03130,Nia Torres,Operations,Singapore,G3,9645.03,47,3923.01,1,3.2,24,FALSE,Mar
EMP03130,Nia Torres,Operations,Singapore,G3,9702.38,14,1175.50,4,3.5,5,FALSE,Apr
EMP03131,Barbara Harris,Customer Success,Remote,G5,14836.75,9,1155.58,0,4.5,17,TRUE,Jan
EMP03131,Barbara Harris,Customer Success,Remote,G5,14896.10,3,386.73,2,4.3,11,TRUE,Feb
EMP03131,Barbara Harris,Customer Success,Remote,G5,14970.28,13,1684.19,0,4.1,8,FALSE,Mar
EMP03131,Barbara Harris,Customer Success,Remote,G5,15059.30,4,521.29,4,4.2,13,FALSE,Apr
EMP03132,Sarah Baker,Customer Success,Toronto,G3,9608.88,3,249.47,0,4.3,67,TRUE,Jan
EMP03132,Sarah Baker,Customer Success,Toronto,G3,9647.32,13,1085.34,5,4.3,66,TRUE,Feb
EMP03132,Sarah Baker,Customer Success,Toronto,G3,9695.36,7,587.33,0,4.2,69,FALSE,Mar
EMP03132,Sarah Baker,Customer Success,Toronto,G3,9753.01,12,1012.83,2,4.6,70,TRUE,Apr
EMP03133,Sofia Mitchell,Sales,Singapore,G2,6278.89,11,597.71,3,4.1,81,FALSE,Jan
EMP03133,Sofia Mitchell,Sales,Singapore,G2,6304.01,16,872.88,0,4.3,68,TRUE,Feb
EMP03133,Sofia Mitchell,Sales,Singapore,G2,6335.40,11,603.09,0,4.0,78,FALSE,Mar
EMP03133,Sofia Mitchell,Sales,Singapore,G2,6373.07,12,661.83,0,3.9,81,FALSE,Apr
EMP03134,Carol Martin,HR,New York,G3,8842.25,1,76.52,0,2.7,48,FALSE,Jan
EMP03134,Carol Martin,HR,New York,G3,8877.62,5,384.14,6,2.7,56,FALSE,Feb
EMP03134,Carol Martin,HR,New York,G3,8921.83,8,617.68,1,2.5,44,FALSE,Mar
EMP03134,Carol Martin,HR,New York,G3,8974.88,5,388.34,3,2.5,50,FALSE,Apr
EMP03135,Chen Taylor,Customer Success,Remote,G5,17823.44,7,1079.71,4,4.7,47,TRUE,Jan
EMP03135,Chen Taylor,Customer Success,Remote,G5,17894.73,14,2168.06,2,4.9,46,TRUE,Feb
EMP03135,Chen Taylor,Customer Success,Remote,G5,17983.85,14,2178.85,2,4.3,51,TRUE,Mar
EMP03135,Chen Taylor,Customer Success,Remote,G5,18090.79,14,2191.81,3,4.6,49,TRUE,Apr
EMP03136,Omar Moore,Sales,New York,G2,5141.85,14,622.97,0,3.0,76,FALSE,Jan
EMP03136,Omar Moore,Sales,New York,G2,5162.42,3,134.03,3,2.9,77,FALSE,Feb
EMP03136,Omar Moore,Sales,New York,G2,5188.13,7,314.29,1,2.9,81,FALSE,Mar
EMP03136,Omar Moore,Sales,New York,G2,5218.98,12,541.98,4,3.3,72,FALSE,Apr
EMP03137,Ava Garcia,HR,London,G2,6216.77,2,107.60,1,4.7,28,TRUE,Jan
EMP03137,Ava Garcia,HR,London,G2,6241.64,2,108.03,1,4.4,24,TRUE,Feb
EMP03137,Ava Garcia,HR,London,G2,6272.72,6,325.71,4,4.2,29,FALSE,Mar
EMP03137,Ava Garcia,HR,London,G2,6310.02,1,54.61,0,4.6,28,TRUE,Apr
EMP03138,Melissa Hall,Engineering,Toronto,G3,7872.52,27,1839.48,3,3.0,26,FALSE,Jan
EMP03138,Melissa Hall,Engineering,Toronto,G3,7904.01,22,1504.83,0,3.2,20,FALSE,Feb
EMP03138,Melissa Hall,Engineering,Toronto,G3,7943.37,47,3230.88,2,2.8,32,FALSE,Mar
EMP03138,Melissa Hall,Engineering,Toronto,G3,7990.61,11,760.66,4,2.9,13,FALSE,Apr
EMP03139,Robert Gonzalez,Finance,Remote,G3,8052.87,1,69.69,0,2.6,15,FALSE,Jan
EMP03139,Robert Gonzalez,Finance,Remote,G3,8085.08,9,629.72,5,2.5,17,FALSE,Feb
EMP03139,Robert Gonzalez,Finance,Remote,G3,8125.35,11,773.49,3,2.7,20,FALSE,Mar
EMP03139,Robert Gonzalez,Finance,Remote,G3,8173.66,3,212.20,1,2.6,22,FALSE,Apr
EMP03140,George Wilson,HR,London,G2,7374.02,4,255.26,1,3.2,5,FALSE,Jan
EMP03140,George Wilson,HR,London,G2,7403.52,5,320.35,0,3.0,16,FALSE,Feb
EMP03140,George Wilson,HR,London,G2,7440.39,6,386.34,2,3.0,4,FALSE,Mar
EMP03140,George Wilson,HR,London,G2,7484.63,7,453.40,1,3.1,14,FALSE,Apr
EMP03141,Steven Jackson,Finance,New York,G4,11710.94,2,202.69,1,2.8,32,FALSE,Jan
EMP03141,Steven Jackson,Finance,New York,G4,11757.78,12,1221.02,3,2.7,33,FALSE,Feb
EMP03141,Steven Jackson,Finance,New York,G4,11816.34,11,1124.85,2,3.1,32,FALSE,Mar
EMP03141,Steven Jackson,Finance,New York,G4,11886.60,11,1131.53,1,3.0,37,FALSE,Apr
EMP03142,Emma Martinez,Customer Success,London,G4,11693.35,1,101.19,1,3.8,32,FALSE,Jan
EMP03142,Emma Martinez,Customer Success,London,G4,11740.12,3,304.80,3,3.8,34,FALSE,Feb
EMP03142,Emma Martinez,Customer Success,London,G4,11798.59,2,204.21,1,3.8,38,FALSE,Mar
EMP03142,Emma Martinez,Customer Success,London,G4,11868.75,17,1746.11,4,3.7,42,FALSE,Apr
EMP03143,Sarah Rivera,HR,Remote,G1,3128.83,5,135.38,0,4.2,52,FALSE,Jan
EMP03143,Sarah Rivera,HR,Remote,G1,3141.35,2,54.37,0,4.2,55,FALSE,Feb
EMP03143,Sarah Rivera,HR,Remote,G1,3156.99,5,136.60,0,4.3,56,TRUE,Mar
EMP03143,Sarah Rivera,HR,Remote,G1,3175.76,4,109.93,1,4.5,58,TRUE,Apr
EMP03144,Sarah Adams,Customer Success,Remote,G4,13354.87,6,693.44,0,4.4,22,TRUE,Jan
EMP03144,Sarah Adams,Customer Success,Remote,G4,13408.29,4,464.14,0,4.7,9,TRUE,Feb
EMP03144,Sarah Adams,Customer Success,Remote,G4,13475.06,2,233.23,1,4.5,12,TRUE,Mar
EMP03144,Sarah Adams,Customer Success,Remote,G4,13555.19,1,117.31,4,4.5,9,TRUE,Apr
EMP03145,Fatima Martinez,Operations,Remote,G2,6670.10,32,1847.14,4,3.5,27,FALSE,Jan
EMP03145,Fatima Martinez,Operations,Remote,G2,6696.78,12,695.45,2,3.6,25,FALSE,Feb
EMP03145,Fatima Martinez,Operations,Remote,G2,6730.13,23,1339.58,4,3.7,26,FALSE,Mar
EMP03145,Fatima Martinez,Operations,Remote,G2,6770.15,35,2050.61,0,3.8,33,FALSE,Apr
EMP03146,Kimberly Hall,Engineering,Singapore,G3,9202.55,12,955.67,1,1.8,22,FALSE,Jan
EMP03146,Kimberly Hall,Engineering,Singapore,G3,9239.36,18,1439.24,1,1.8,22,FALSE,Feb
EMP03146,Kimberly Hall,Engineering,Singapore,G3,9285.37,23,1848.18,1,1.8,23,FALSE,Mar
EMP03146,Kimberly Hall,Engineering,Singapore,G3,9340.59,6,485.00,1,1.9,17,FALSE,Apr
EMP03147,Amara Martin,Finance,Remote,G5,16083.25,6,835.11,1,3.6,73,FALSE,Jan
EMP03147,Amara Martin,Finance,Remote,G5,16147.58,11,1537.15,4,3.8,82,FALSE,Feb
EMP03147,Amara Martin,Finance,Remote,G5,16228.00,1,140.44,2,3.7,75,FALSE,Mar
EMP03147,Amara Martin,Finance,Remote,G5,16324.50,10,1412.72,1,3.7,79,FALSE,Apr
EMP03148,Robert Smith,Operations,Singapore,G5,15200.17,7,920.80,0,2.9,79,FALSE,Jan
EMP03148,Robert Smith,Operations,Singapore,G5,15260.97,44,5811.02,3,2.8,88,FALSE,Feb
EMP03148,Robert Smith,Operations,Singapore,G5,15336.97,16,2123.62,0,3.2,85,FALSE,Mar
EMP03148,Robert Smith,Operations,Singapore,G5,15428.17,23,3070.86,1,2.8,79,FALSE,Apr
EMP03149,Kevin Miller,Finance,New York,G1,4363.46,7,264.33,0,4.3,18,TRUE,Jan
EMP03149,Kevin Miller,Finance,New York,G1,4380.91,6,227.47,5,4.2,14,FALSE,Feb
EMP03149,Kevin Miller,Finance,New York,G1,4402.73,11,419.11,4,4.5,13,TRUE,Mar
EMP03149,Kevin Miller,Finance,New York,G1,4428.91,7,268.29,4,4.3,16,TRUE,Apr
EMP03150,Daniel Patel,Customer Success,London,G1,3921.08,13,441.13,2,3.4,21,FALSE,Jan
EMP03150,Daniel Patel,Customer Success,London,G1,3936.76,3,102.21,0,3.3,13,FALSE,Feb
EMP03150,Daniel Patel,Customer Success,London,G1,3956.37,17,582.05,2,3.5,10,FALSE,Mar
EMP03150,Daniel Patel,Customer Success,London,G1,3979.90,12,413.31,0,3.3,8,FALSE,Apr
EMP03151,Joseph Williams,HR,New York,G5,15645.43,2,270.79,3,4.3,67,TRUE,Jan
EMP03151,Joseph Williams,HR,New York,G5,15708.01,7,951.56,0,4.5,63,TRUE,Feb
EMP03151,Joseph Williams,HR,New York,G5,15786.24,3,409.84,3,4.5,66,TRUE,Mar
EMP03151,Joseph Williams,HR,New York,G5,15880.11,8,1099.41,3,4.2,63,FALSE,Apr
EMP03152,Olivia Clark,Engineering,New York,G3,8153.26,6,423.35,4,3.8,14,FALSE,Jan
EMP03152,Olivia Clark,Engineering,New York,G3,8185.87,20,1416.81,1,3.5,10,FALSE,Feb
EMP03152,Olivia Clark,Engineering,New York,G3,8226.64,43,3061.32,5,3.7,17,FALSE,Mar
EMP03152,Olivia Clark,Engineering,New York,G3,8275.56,17,1217.49,2,3.5,8,FALSE,Apr
EMP03153,Barbara Campbell,Engineering,Toronto,G1,3281.13,8,227.16,4,3.4,15,FALSE,Jan
EMP03153,Barbara Campbell,Engineering,Toronto,G1,3294.25,23,655.70,0,3.4,13,FALSE,Feb
EMP03153,Barbara Campbell,Engineering,Toronto,G1,3310.66,45,1289.27,0,3.6,25,FALSE,Mar
EMP03153,Barbara Campbell,Engineering,Toronto,G1,3330.35,13,374.67,1,3.6,12,FALSE,Apr
EMP03154,Olivia Jones,HR,London,G4,11402.02,5,493.37,2,4.0,76,FALSE,Jan
EMP03154,Olivia Jones,HR,London,G4,11447.63,1,99.07,3,4.0,76,FALSE,Feb
EMP03154,Olivia Jones,HR,London,G4,11504.64,10,995.61,0,3.9,69,FALSE,Mar
EMP03154,Olivia Jones,HR,London,G4,11573.05,6,600.92,0,3.9,77,FALSE,Apr
EMP03155,Mary Young,Finance,Remote,G1,3064.60,10,265.21,3,4.7,63,TRUE,Jan
EMP03155,Mary Young,Finance,Remote,G1,3076.86,4,106.51,0,4.8,57,TRUE,Feb
EMP03155,Mary Young,Finance,Remote,G1,3092.18,17,454.92,4,4.8,53,TRUE,Mar
EMP03155,Mary Young,Finance,Remote,G1,3110.57,5,134.59,0,4.9,52,TRUE,Apr
EMP03156,Kimberly Martin,HR,London,G2,7104.00,6,368.87,3,2.8,26,FALSE,Jan
EMP03156,Kimberly Martin,HR,London,G2,7132.42,0,0.00,0,2.5,24,FALSE,Feb
EMP03156,Kimberly Martin,HR,London,G2,7167.94,8,496.25,1,2.6,27,FALSE,Mar
EMP03156,Kimberly Martin,HR,London,G2,7210.56,2,124.80,1,2.6,23,FALSE,Apr
EMP03157,Emma Clark,Sales,Singapore,G3,10706.06,2,185.30,1,3.1,13,FALSE,Jan
EMP03157,Emma Clark,Sales,Singapore,G3,10748.88,4,372.08,2,3.2,24,FALSE,Feb
EMP03157,Emma Clark,Sales,Singapore,G3,10802.41,16,1495.75,6,3.3,15,FALSE,Mar
EMP03157,Emma Clark,Sales,Singapore,G3,10866.65,16,1504.64,1,3.4,25,FALSE,Apr
EMP03158,Patricia Miller,Operations,Remote,G4,11799.38,12,1225.34,2,4.0,69,FALSE,Jan
EMP03158,Patricia Miller,Operations,Remote,G4,11846.58,27,2768.05,2,3.9,77,FALSE,Feb
EMP03158,Patricia Miller,Operations,Remote,G4,11905.57,49,5048.52,0,3.9,70,FALSE,Mar
EMP03158,Patricia Miller,Operations,Remote,G4,11976.37,30,3109.31,3,4.0,75,FALSE,Apr
EMP03159,Anthony Campbell,Customer Success,London,G1,3520.52,13,396.07,3,2.8,66,FALSE,Jan
EMP03159,Anthony Campbell,Customer Success,London,G1,3534.60,4,122.35,3,2.7,74,FALSE,Feb
EMP03159,Anthony Campbell,Customer Success,London,G1,3552.20,1,30.74,1,2.6,65,FALSE,Mar
EMP03159,Anthony Campbell,Customer Success,London,G1,3573.33,11,340.16,2,2.8,75,FALSE,Apr
EMP03160,Liam Garcia,Finance,Singapore,G3,8076.48,3,209.68,4,4.3,19,TRUE,Jan
EMP03160,Liam Garcia,Finance,Singapore,G3,8108.79,8,561.39,1,4.1,17,FALSE,Feb
EMP03160,Liam Garcia,Finance,Singapore,G3,8149.17,1,70.52,2,4.3,18,TRUE,Mar
EMP03160,Liam Garcia,Finance,Singapore,G3,8197.63,9,638.48,6,4.2,16,FALSE,Apr
EMP03161,Thomas Chowdhury,Sales,New York,G5,16325.13,13,1836.61,3,4.0,12,FALSE,Jan
EMP03161,Thomas Chowdhury,Sales,New York,G5,16390.43,11,1560.27,1,3.9,20,FALSE,Feb
EMP03161,Thomas Chowdhury,Sales,New York,G5,16472.06,14,1995.69,1,4.0,14,FALSE,Mar
EMP03161,Thomas Chowdhury,Sales,New York,G5,16570.01,7,1003.78,4,3.8,12,FALSE,Apr
EMP03162,James Allen,Sales,Remote,G3,8186.47,3,212.54,1,3.8,42,FALSE,Jan
EMP03162,James Allen,Sales,Remote,G3,8219.22,11,782.42,0,4.2,36,FALSE,Feb
EMP03162,James Allen,Sales,Remote,G3,8260.15,21,1501.15,2,4.2,44,FALSE,Mar
EMP03162,James Allen,Sales,Remote,G3,8309.27,9,647.18,2,3.9,33,FALSE,Apr
EMP03163,Hiroshi Martinez,Sales,Remote,G4,13414.37,15,1741.32,0,3.1,54,FALSE,Jan
EMP03163,Hiroshi Martinez,Sales,Remote,G4,13468.03,6,699.32,0,3.0,62,FALSE,Feb
EMP03163,Hiroshi Martinez,Sales,Remote,G4,13535.10,10,1171.33,1,2.9,61,FALSE,Mar
EMP03163,Hiroshi Martinez,Sales,Remote,G4,13615.59,1,117.83,4,3.2,52,FALSE,Apr
EMP03164,Emma Clark,Operations,Toronto,G2,5214.45,29,1308.65,1,4.0,72,FALSE,Jan
EMP03164,Emma Clark,Operations,Toronto,G2,5235.31,25,1132.66,1,3.9,75,FALSE,Feb
EMP03164,Emma Clark,Operations,Toronto,G2,5261.38,54,2458.73,2,4.0,82,FALSE,Mar
EMP03164,Emma Clark,Operations,Toronto,G2,5292.67,45,2061.13,3,4.0,82,FALSE,Apr
EMP03165,William Nelson,Customer Success,London,G2,7397.53,13,832.24,3,3.5,41,FALSE,Jan
EMP03165,William Nelson,Customer Success,London,G2,7427.12,2,128.55,1,3.7,33,FALSE,Feb
EMP03165,William Nelson,Customer Success,London,G2,7464.11,16,1033.51,4,3.6,42,FALSE,Mar
EMP03165,William Nelson,Customer Success,London,G2,7508.49,12,779.74,2,3.3,41,FALSE,Apr
EMP03166,John Clark,Operations,New York,G3,9645.16,13,1085.10,2,4.4,28,TRUE,Jan
EMP03166,John Clark,Operations,New York,G3,9683.74,30,2514.10,0,4.5,43,TRUE,Feb
EMP03166,John Clark,Operations,New York,G3,9731.97,45,3789.93,2,4.4,50,TRUE,Mar
EMP03166,John Clark,Operations,New York,G3,9789.84,50,4236.07,0,4.0,40,FALSE,Apr
EMP03167,Thomas Thomas,Engineering,Toronto,G4,11813.23,31,3169.19,0,1.9,86,FALSE,Jan
EMP03167,Thomas Thomas,Engineering,Toronto,G4,11860.48,12,1231.69,2,1.6,90,FALSE,Feb
EMP03167,Thomas Thomas,Engineering,Toronto,G4,11919.55,50,5157.60,1,1.4,100,FALSE,Mar
EMP03167,Thomas Thomas,Engineering,Toronto,G4,11990.43,37,3839.32,4,1.6,97,FALSE,Apr
EMP03168,Michelle Campbell,Finance,New York,G5,17322.10,6,899.43,2,2.7,34,FALSE,Jan
EMP03168,Michelle Campbell,Finance,New York,G5,17391.39,1,150.51,0,2.7,32,FALSE,Feb
EMP03168,Michelle Campbell,Finance,New York,G5,17478.00,17,2571.33,1,2.5,29,FALSE,Mar
EMP03168,Michelle Campbell,Finance,New York,G5,17581.93,14,2130.16,3,2.5,38,FALSE,Apr
EMP03169,Carol Patel,Sales,Toronto,G4,13615.60,15,1767.44,2,1.9,24,FALSE,Jan
EMP03169,Carol Patel,Sales,Toronto,G4,13670.06,10,1183.01,2,2.1,26,FALSE,Feb
EMP03169,Carol Patel,Sales,Toronto,G4,13738.14,20,2377.80,2,1.8,36,FALSE,Mar
EMP03169,Carol Patel,Sales,Toronto,G4,13819.83,17,2033.15,0,1.9,39,FALSE,Apr
EMP03170,Amanda Hernandez,HR,Toronto,G2,5707.78,0,0.00,0,3.0,51,FALSE,Jan
EMP03170,Amanda Hernandez,HR,Toronto,G2,5730.61,1,49.59,1,3.0,65,FALSE,Feb
EMP03170,Amanda Hernandez,HR,Toronto,G2,5759.15,2,99.68,2,3.2,62,FALSE,Mar
EMP03170,Amanda Hernandez,HR,Toronto,G2,5793.40,8,401.09,2,3.0,53,FALSE,Apr
EMP03171,Andrew Adams,Finance,New York,G2,7199.83,6,373.84,3,4.3,55,TRUE,Jan
EMP03171,Andrew Adams,Finance,New York,G2,7228.63,8,500.45,6,4.1,60,FALSE,Feb
EMP03171,Andrew Adams,Finance,New York,G2,7264.63,8,502.95,0,4.1,58,FALSE,Mar
EMP03171,Andrew Adams,Finance,New York,G2,7307.83,11,695.66,0,4.0,50,FALSE,Apr
EMP03172,Diego Roberts,Engineering,Toronto,G4,11004.30,15,1428.47,2,3.4,54,FALSE,Jan
EMP03172,Diego Roberts,Engineering,Toronto,G4,11048.32,16,1529.80,1,3.5,56,FALSE,Feb
EMP03172,Diego Roberts,Engineering,Toronto,G4,11103.34,30,2882.65,1,3.4,64,FALSE,Mar
EMP03172,Diego Roberts,Engineering,Toronto,G4,11169.36,24,2319.83,2,3.6,58,FALSE,Apr
EMP03173,Olivia Anderson,Operations,Toronto,G2,5224.86,13,587.81,0,3.5,65,FALSE,Jan
EMP03173,Olivia Anderson,Operations,Toronto,G2,5245.76,28,1271.11,2,3.8,73,FALSE,Feb
EMP03173,Olivia Anderson,Operations,Toronto,G2,5271.88,53,2418.01,0,3.9,84,FALSE,Mar
EMP03173,Olivia Anderson,Operations,Toronto,G2,5303.23,40,1835.77,1,3.8,71,FALSE,Apr
EMP03174,Ingrid Kowalski,Finance,New York,G2,6896.07,3,179.04,3,4.1,68,FALSE,Jan
EMP03174,Ingrid Kowalski,Finance,New York,G2,6923.65,1,59.92,0,3.9,62,FALSE,Feb
EMP03174,Ingrid Kowalski,Finance,New York,G2,6958.13,7,421.51,2,3.9,62,FALSE,Mar
EMP03174,Ingrid Kowalski,Finance,New York,G2,6999.51,11,666.31,0,3.6,59,FALSE,Apr
EMP03175,Robert Sanchez,Customer Success,Toronto,G4,13496.06,2,233.59,3,3.1,60,FALSE,Jan
EMP03175,Robert Sanchez,Customer Success,Toronto,G4,13550.04,7,820.84,2,2.9,66,FALSE,Feb
EMP03175,Robert Sanchez,Customer Success,Toronto,G4,13617.52,9,1060.62,3,3.1,66,FALSE,Mar
EMP03175,Robert Sanchez,Customer Success,Toronto,G4,13698.50,8,948.38,4,3.1,59,FALSE,Apr
EMP03176,Richard Chowdhury,Sales,Remote,G2,7167.57,9,558.25,3,3.6,32,FALSE,Jan
EMP03176,Richard Chowdhury,Sales,Remote,G2,7196.24,7,435.93,0,3.6,34,FALSE,Feb
EMP03176,Richard Chowdhury,Sales,Remote,G2,7232.08,15,938.80,3,3.3,26,FALSE,Mar
EMP03176,Richard Chowdhury,Sales,Remote,G2,7275.08,1,62.96,5,3.2,33,FALSE,Apr
EMP03177,Emily Garcia,Engineering,New York,G5,15054.28,32,4168.96,0,4.2,29,FALSE,Jan
EMP03177,Emily Garcia,Engineering,New York,G5,15114.50,11,1438.81,3,4.4,37,TRUE,Feb
EMP03177,Emily Garcia,Engineering,New York,G5,15189.77,32,4206.48,0,4.4,33,TRUE,Mar
EMP03177,Emily Garcia,Engineering,New York,G5,15280.09,34,4495.96,4,4.1,32,FALSE,Apr
EMP03178,Hiroshi Brown,HR,Toronto,G1,4899.02,1,42.40,1,4.4,18,TRUE,Jan
EMP03178,Hiroshi Brown,HR,Toronto,G1,4918.62,3,127.70,2,4.7,15,TRUE,Feb
EMP03178,Hiroshi Brown,HR,Toronto,G1,4943.11,7,299.44,0,4.7,8,TRUE,Mar
EMP03178,Hiroshi Brown,HR,Toronto,G1,4972.51,2,86.06,4,4.4,19,TRUE,Apr
EMP03179,Charles Miller,Finance,London,G4,14404.25,2,249.31,1,2.5,23,FALSE,Jan
EMP03179,Charles Miller,Finance,London,G4,14461.87,8,1001.23,1,2.5,33,FALSE,Feb
EMP03179,Charles Miller,Finance,London,G4,14533.89,15,1886.65,4,2.6,36,FALSE,Mar
EMP03179,Charles Miller,Finance,London,G4,14620.31,8,1012.19,4,2.5,35,FALSE,Apr
EMP03180,Linda Gonzalez,HR,Remote,G3,10391.34,7,629.49,0,4.1,32,FALSE,Jan
EMP03180,Linda Gonzalez,HR,Remote,G3,10432.91,4,361.15,1,4.0,31,FALSE,Feb
EMP03180,Linda Gonzalez,HR,Remote,G3,10484.86,8,725.89,2,4.2,36,FALSE,Mar
EMP03180,Linda Gonzalez,HR,Remote,G3,10547.21,7,638.93,2,4.0,28,FALSE,Apr
EMP03181,Michael Garcia,Operations,New York,G1,4537.51,8,314.14,6,4.2,70,FALSE,Jan
EMP03181,Michael Garcia,Operations,New York,G1,4555.66,32,1261.59,1,4.0,68,FALSE,Feb
EMP03181,Michael Garcia,Operations,New York,G1,4578.35,57,2258.40,4,4.2,79,FALSE,Mar
EMP03181,Michael Garcia,Operations,New York,G1,4605.57,38,1514.55,2,4.2,68,FALSE,Apr
EMP03182,Joshua Walker,Engineering,London,G4,10729.73,25,2321.38,2,4.0,7,FALSE,Jan
EMP03182,Joshua Walker,Engineering,London,G4,10772.65,37,3449.39,0,4.0,24,FALSE,Feb
EMP03182,Joshua Walker,Engineering,London,G4,10826.30,22,2061.20,0,3.9,13,FALSE,Mar
EMP03182,Joshua Walker,Engineering,London,G4,10890.68,21,1979.21,0,3.8,15,FALSE,Apr
EMP03183,Liam Williams,Engineering,London,G2,7100.59,29,1782.01,0,3.2,69,FALSE,Jan
EMP03183,Liam Williams,Engineering,London,G2,7128.99,26,1604.05,5,3.0,75,FALSE,Feb
EMP03183,Liam Williams,Engineering,London,G2,7164.50,16,992.03,3,3.3,64,FALSE,Mar
EMP03183,Liam Williams,Engineering,London,G2,7207.10,15,935.56,2,3.5,69,FALSE,Apr
EMP03184,Karen Carter,HR,Toronto,G1,4386.75,3,113.89,2,3.5,33,FALSE,Jan
EMP03184,Karen Carter,HR,Toronto,G1,4404.30,3,114.34,1,3.7,35,FALSE,Feb
EMP03184,Karen Carter,HR,Toronto,G1,4426.23,2,76.61,4,3.5,34,FALSE,Mar
EMP03184,Karen Carter,HR,Toronto,G1,4452.55,5,192.66,5,3.6,32,FALSE,Apr
EMP03185,Richard Nguyen,Finance,Toronto,G4,13067.36,3,339.26,0,3.5,40,FALSE,Jan
EMP03185,Richard Nguyen,Finance,Toronto,G4,13119.63,11,1248.91,0,3.6,38,FALSE,Feb
EMP03185,Richard Nguyen,Finance,Toronto,G4,13184.97,17,1939.75,0,3.5,50,FALSE,Mar
EMP03185,Richard Nguyen,Finance,Toronto,G4,13263.37,7,803.47,0,3.5,41,FALSE,Apr
EMP03186,Kevin Kowalski,HR,New York,G2,7738.91,2,133.95,1,3.5,33,FALSE,Jan
EMP03186,Kevin Kowalski,HR,New York,G2,7769.87,6,403.44,0,3.2,46,FALSE,Feb
EMP03186,Kevin Kowalski,HR,New York,G2,7808.56,3,202.73,0,3.5,35,FALSE,Mar
EMP03186,Kevin Kowalski,HR,New York,G2,7854.99,0,0.00,5,3.5,43,FALSE,Apr
EMP03187,Carol King,Finance,Singapore,G5,16663.27,5,721.02,1,5.0,31,TRUE,Jan
EMP03187,Carol King,Finance,Singapore,G5,16729.92,12,1737.37,1,5.0,35,TRUE,Feb
